title,link,text,is_fake
В России введут персональный идентификатор кибербезопасности (ПИК),https://lapsha.media/feiky/v-rossii-vvedut-personalnyj-identifikator-kiberbezopasnosti-pik/,"В Сети расходится «документ» от имени Минцифры РФ, в котором сообщается, что в России введут персональный идентификатор кибербезопасности (ПИК). Якобы специальный код россияне, достигшие 14 лет, должны будут получать уже с 1 сентября 2025 года на портале «Госуслуг». ",1
Фейки,https://lapsha.media/feiky/page/39/,,1
"В России ужесточили штрафы для арендодателей, не регистрирующих жильцов",https://lapsha.media/feiky/shtrafy-registracija/,"В проукраинских каналах пишут, что в России увеличили штрафы для собственников, которые не оформляют прописку арендаторам, снимающим жилье более 90 дней. Штраф за это может достигать до 7 тыс. рублей. ",1
В Мариуполе установят биотуалеты в жилых дворах для экономии воды,https://lapsha.media/feiky/mariupol-biotualety/,"В телеграм-каналах распространяется информация об установке в жилых кварталах Мариуполя 100 биотуалетов. Якобы, это обусловлено тем, что нужно снизить нагрузку на водопровод и экономить воду. ",1
Фейки,https://lapsha.media/feiky/page/40/,,1
В Сальске Ростовской области объявлена срочная эвакуация жителей,https://lapsha.media/feiky/salsk-rostov-oblast-jevakuacija/,"В Сети наводят панику, что в городе Сальске Ростовской области объявлена срочная эвакуация жителей. Причиной тому якобы стала поврежденная цистерна с аммиаком после ночной атаки беспилотников ВСУ. ",1
Главы российских республик поздравили граждан с Днем Крещения Руси,https://lapsha.media/feiky/glavy-rossijskih-respublik-pozdravili-grazhdan-s-dnem-kreshhenija-rusi/,"В Сети появились видео с главами республик Дагестан, Коми и Башкортостан. Цифровые двойники политиков якобы поздравляют граждан с Днем Крещения Руси и упоминают российского президента Владимира Путина, который «передаст веру и любовь к стране преемнику». Система «Зефир»* определила все три ролика как дипфейки. Для распространения фальшивых «видеопоздравлений» провокаторы выбирают регионы, где большая часть населения — мусульмане, тем самым делая расчет на подрыв многоконфессиональности России.",1
В Хабаровском крае нашли в продаже ядовитую газировку,https://lapsha.media/feiky/v-habarovskom-krae-nashli-v-prodazhe-jadovituju-gazirovku/,В соцсетях бьют тревогу — газировку с ядовитым подсластителем якобы обнаружили в Хабаровском крае. В публикациях упоминаются лимонады «Дюшес» и «Тархун» одного из предприятий. ,1
В Ростовской области военные мародерствуют и отбирают имущество граждан,https://lapsha.media/feiky/v-rostovskoj-oblasti-voennye-maroderstvujut-i-otbirajut-imushhestvo-grazhdan/,"В Сети распространяется видеообращение главы администрации Песчанокопского района Ростовской области Игоря Апольского, в котором он сообщает о случаях мародерства и изъятия продуктов и имущества местных жителей российскими военными. ",1
Фейки,https://lapsha.media/feiky/page/41/,,1
Инопланетяне нападут на Землю в ноябре 2025 года,https://lapsha.media/feiky/inoplanetjane-napadut-na-zemlju-v-nojabre-2025-goda/,"В соцсетях и мессенджерах активно распространяется новость о том, что в ноябре 2025 года на Землю высадятся инопланетяне. Пользователи ссылаются на заявление астрофизиков, наблюдающих за массивным объектом, движущимся к нашей планете. ",1
Глава Белгородской области компенсирует все расходы за задержки рейсов,https://lapsha.media/feiky/glava-belgorodskoj-oblasti-kompensiruet-vse-rashody-za-zaderzhki-rejsov-iz-svoego-karmana/,"В Сети расходится видео с главой Белгородской области Вячеславом Гладковым, в котором говорится, что всем пассажирам рейсов региона выплатят компенсацию за стоимость авиабилетов на фоне задержки вылетов из-за атак БПЛА. Перед нами дипфейк, что подтвердила система «Зефир»*. Вмешательство нейросетей выдает также роботизированность интонации и мелькание контура лица.",1
Между Россией и Финляндией было около 30 войн,https://lapsha.media/feiky/rossija-finljandija-vojny/,"Финский президент Александр Стубб заявил, что Россия угрожала Финляндии начиная с XIV века, а между странами было около 30 стычек или войн. ",1
Российские дроны собирают в Китае,https://lapsha.media/feiky/rossijskie-drony-sobirajut-v-kitae/,"Украинские СМИ со ссылкой на бывшего командира батальона «Айдар»* Евгения Дикого пишут, что Украина не может наносить удары по производству дронов в России якобы из-за сборки БПЛА «Герань» в Китае. ",1
MAX передает все личные данные в отличие от других мессенджеров,https://lapsha.media/feiky/max-peredaet-vse-lichnye-dannye-v-otlichie-ot-drugih-messendzherov/,"В Сети пугают, что мессенджер MAX будет собирать личные данные россиян и «сливать их силовикам». Якобы нацмессенджер даже не скрывает, что «будет выдавать все при первом же запросе». ",1
С 1 августа в ряде регионов России отключат мобильный интернет,https://lapsha.media/feiky/s-1-avgusta-v-rjade-regionov-rossii-otkljuchat-mobilnyj-internet/,"В Сети появилась информация, якобы в ряде регионов России с 1 августа установят график отключения интернета, а то и вовсе оставят население без связи для противодействия БПЛА. Подобные публикации были зафиксированы в Тульской области и Краснодарском крае. ",1
Россия устроила нашествие саранчи на Украину,https://lapsha.media/feiky/sarancha-ukraina/,"Украинские медиа сообщают, что Россия устроила нашествие саранчи на Украину. Якобы — это политика экоцида РФ против мировой общественности, и следствие подрыва Каховской ГЭС. ",1
"Участникам СВО из Смоленской области выплатят 2,5 миллиона рублей",https://lapsha.media/feiky/smolensk-svo-vyplaty/,"В Сети распространяется фейковое постановление правительства Смоленской области. Якобы участникам СВО предоставят единовременную социальную выплату в 2,5 миллиона рублей — но только после внедрения цифрового рубля. ",1
Жители Камчатки в панике покидают полуостров,https://lapsha.media/feiky/kamchatka-begstvo/,"В украинских каналах пишут, что после мощнейшего землетрясения на Камчатке россияне в панике эвакуируются, создавая огромные пробки на дорогах. Также в каналах появляются другие сообщения тревожного характера. ",1
Осенью в России готовят новую волну мобилизации,https://lapsha.media/feiky/mobilizacija-osen-2025/,"В Сети вновь говорят о новой волне мобилизации этой осенью. Слух, вероятно, породил законопроект о круглогодичном призыве в армию, который Госдума рассмотрит во время осенней сессии. ",1
С 1 сентября Минтруд отменяет льготы на авиабилеты и вводит сбор 3000 рублей,https://lapsha.media/feiky/otmena-lgot-aviabiletov/,"В Сети гуляет «документ», согласно которому с 1 сентября Минтруд якобы отменит социальные льготы на авиабилеты и введет сбор 3 тыс. рублей с каждого билета. ",1
Россиян будут штрафовать за ремонт машины на даче,https://lapsha.media/feiky/rossijan-budut-shtrafovat-za-remont-mashiny-na-dache/,В Сети распространяется предупреждение для автовладельцев о новых штрафах. Его авторы утверждают: на дачных участках теперь запрещено ремонтировать свои авто. ,1
Правительство запретило экспорт бензина?,https://lapsha.media/feiky/zapret-exporta-benzina/,"В соцсетях пишут, что правительство запретило экспорт бензина минимум до конца августа. Так ли это, разбираемся в совместном проекте НИУ ВШЭ и АНО «Диалог Регионы» по проверке достоверности информации в рамках фактчекинговой платформы «Лапша Медиа». Как отмечают в соцсетях, российское правительство запретило экспорт бензина минимум до конца августа. Это решение связано с дефицитом на внутреннем рынке и усложнением работы нефтеперерабатывающих заводов из-за атак дронов и санкций.",1
В Иркутской области будут частично возмещены расходы из-за задержек авиарейсов,https://lapsha.media/feiky/irkutsk-kompensacija-aviaperelety/,"В Сети вновь появилось «заявление» о частичном возмещении средств за задержку авиарейсов. На этот раз его якобы сделал губернатор Иркутской области Игорь Кобзев. Видео с обращением главы региона — дипфейк. Это доказала система «Зефир»*. В правительстве региона также указали на недостоверность информации. Кадры для подделки были взяты с видео от 17 июля 2025 года, где губернатор поздравлял металлургов с профессиональным праздником.",1
Фейки,https://lapsha.media/feiky/page/42/,,1
В России заморозят цены на продукты?,https://lapsha.media/feiky/zamorozka-cen-na-produkty/,"В соцсетях пишут о том, что в России планируют заморозить цены на продукты после повышения их стоимости. Так ли это, разбираемся в совместном проекте НИУ ВШЭ и АНО «Диалог Регионы» по проверке достоверности информации в рамках фактчекинговой платформы «Лапша Медиа». Россиян пугают тем, что цены на социально значимые товары поднимут, а потом заморозят. «Цены выросли? Самое время их заморозить!» — пишут в одном из популярных телеграм-каналов. При этом в постах в соцсетях ссылаются на статью в газете «Известия».",1
В России введут запрет на эксплуатацию и продажу праворульных авто,https://lapsha.media/feiky/zapret-pravorulnye-avto/,"В Сети и некоторых СМИ тиражируется информация о полном запрете праворульных автомобилей в России. Пишут, якобы запретят покупать, продавать и эксплуатировать машины с правым рулем. Но это не так. ",1
Фейки,https://lapsha.media/feiky/page/43/,,1
Праздничные мероприятия ко Дню Конституции Дагестана отменят из-за угроз безопасности,https://lapsha.media/feiky/prazdnichnye-meroprijatija-ko-dnju-konstitucii-dagestana-otmenjat-iz-za-ugroz-bezopasnosti/,"В Дагестане якобы отменят все мероприятия ко Дню Конституции республики. Утверждается, что запрет принят на основании распоряжения главы Дагестана. ",1
Врио губернатора Тамбовской области пообещал возместить расходы в связи с задержкой рейсов,https://lapsha.media/feiky/vrio-gubernatora-tambovskoj-oblasti-poobeshhal-vozmestit-rashody-v-svjazi-s-zaderzhkoj-rejsov/,"Врио губернатора Тамбовской области Евегений Первышов якобы пообещал возместить расходы, связанные с задержками рейсов в регионе. В Сети распространяется видео с таким содержанием. В действительности ролик оказался дипфейком, что подтвердила система «Зефир»*. Глава региона не делал таких заявлений, сообщили в Правительстве Тамбовской области.",1
Россия разграбляет античные сокровищницы в Крыму,https://lapsha.media/feiky/rossija-razgrabljaet-antichnye-sokrovishhnicy-v-krymu/,"Украинские каналы вновь пытаются указать на незаконность действий России в Крыму. На этот раз они сообщают, что российские археологи якобы грабят там украинские античные сокровищницы. ",1
Губернатор Нижегородской области возместит убытки за задержку авиарейсов,https://lapsha.media/feiky/gubernator-nizhegorodskoj-oblasti-vozmestit-ubytki-za-zaderzhku-aviarejsov/,"В Сети появился дипфейк с губернатором Нижегородской области Глебом Никитиным, который обращается к жителям региона и обещает возместить убытки из «своих средств» за задержку авиарейсов. Глава региона не делал таких заявлений. Поддельный ролик был сгенерирован ИИ на основе видео, в котором губернатор поздравлял жителей с Днем русского языка в своем канале 6 июня 2025 года.",1
Детские лагеря в Сочи переносят в безопасные районы из-за угрозы атаки БПЛА,https://lapsha.media/feiky/detskie-lagerja-v-sochi-perenosjat-v-bezopasnye-rajony-iz-za-ugrozy-ataki-bpla/,"В Сети расходится ложная информация, якобы ряд детских лагерей в Сочи планируют переместить в более безопасные районы из-за угрозы атаки БПЛА. В «доказательство» прикрепляется скриншот заметки с новостного портала. ",1
Новинка «Автоваза» Lada Iskra практически полностью состоит из зарубежных деталей,https://lapsha.media/feiky/novinka-avtovaza-lada-iskra-prakticheski-polnostju-sostoit-iz-zarubezhnyh-detalej/,"В антироссийских каналах пишут, что импортозамещение в России провалилось, поскольку новинка «Автоваза» Lada Iskra имеет французское наполнение и даже «фашистский» логотип Renault на деталях. ",1
ВС РФ нанесли удар по многоэтажке в Харькове,https://lapsha.media/feiky/vs-rf-nanesli-udar-po-mnogojetazhke-v-harkove/,"Россия якобы нанесла удар по жилому многоквартирному дому в Харькове, сообщает мэр Игорь Терехов и украинские медиа вслед за ним. ",1
Фейки,https://lapsha.media/feiky/page/44/,,1
Работников лесного хозяйства Хабаровского края отправят на СВО,https://lapsha.media/feiky/rabotnikov-lesnogo-hozjajstva-habarovskogo-kraja-otpravjat-na-svo/,В Сети вновь распространяют поддельный приказ об организации «добровольной командировки» в зону СВО для работников лесного хозяйства. На этот раз «документ» адаптирован под Хабаровский край. ,1
В Сочи предупредили об опасности купания на пляжах из-за разлива нефтепродуктов,https://lapsha.media/feiky/v-sochi-predupredili-ob-opasnosti-kupanija-na-pljazhah-iz-za-razliva-nefteproduktov/,"В Сочи зафиксирована ложная рассылка, сообщающая о разливе нефтепродуктов в результате атаки БПЛА и запрете на посещение пляжей в связи с возникшей экологической угрозой. Письмо адресовано представителям гостиничного бизнеса и другим предпринимателям якобы от лица властей. Правительство Сочи указало на поддельность рассылки. Вброс выдает электронный адрес с доменом .com, который не используют российские государственные структуры.",1
Товары 18+ запретят продавать без биометрии,https://lapsha.media/feiky/tovary-18-zapretjat-prodavat-bez-biometrii/,"В Сети пишут, что власти поручили ввести биометрию для покупки товаров 18+ на маркетплейсах. Якобы без нее продажа будет запрещена. ",1
РФ больше не препятствует вступлению Украины в НАТО,https://lapsha.media/feiky/rf-bolshe-ne-prepjatstvuet-vstupleniju-ukrainy-v-nato/,"В соцсетях расходится сомнительный документ, в котором говорится, что РФ не препятствует вступлению Украины в НАТО и другие военные союзы. Утверждается, якобы этот меморандум российская делегация передала украинской на переговорах в Стамбуле. Это фейк. Документ сфабрикован с помощью фоторедактора. Текст ложного документа отличается от меморандума России с условиями мирного завершения украинского кризиса. Был изменен второй пункт, в котором говорилось обратное. Там был прописан нейтралитет Украины, предполагающий отказ от вступления страны в военные союзы и коалиции, а также запрет на военную деятельность третьих государств на ее территории.",1
Главы российских регионов издали указы уменьшить пенсии и соцвыплаты,https://lapsha.media/feiky/glavy-rossijskih-regionov-izdali-ukazy-umenshit-pensii-i-socvyplaty/,"В Республике Коми,  Ставропольском крае, Астраханской и Калиниградской областях в мессенджерах «гуляют» фейковые «указы» глав регионов. Согласно этим «документу» в этих российских регионах уменьшат пенсии и соцвыплаты, чтобы увеличить выплаты военнослужащим. ",1
В Омской области уменьшат пенсии,https://lapsha.media/feiky/v-omskoj-oblasti-umenshat-pensii/,В мессенджерах среди жителей Омской области распространяют фейковый указ губернатора об изменениях в распределении бюджета. ,1
Сотрудники фонда «Защитники Отечества» приглашают к участию бойцов СВО в пилотном проекте по обеспечению землей,https://lapsha.media/feiky/sotrudniki-fonda-zashhitniki-otechestva-priglashajut-k-uchastiju-uchastnikov-svo-v-pilotnom-proekte-po-obespecheniju-zemlej/,"Мошенники от имени воронежского филиала фонда «Защитники Отечества» рассылают в личные сообщения приглашения участникам СВО, где предлагают поучаствовать в пилотном проекте по обеспечению землей. ",1
Россия ничего не делает для восстановления Донецка,https://lapsha.media/feiky/za-poslednie-10-let-v-donecke-upal-uroven-zhizni/,"В Сети расходятся два дипфейка. В первом российский политик и публицист Олег Царев заявляет, якобы в Донецке за последние 10 лет упал уровень жизни. Во втором — цифровой двойник главного редактора RT Маргариты Симоньян опровергает его слова. Это провокация украинских ЦИПсО. Злоумышленники применили технологию дипфейк, наложив ее на видео с официального канала Царева от 5 июля 2025 года, в котором он рассуждал о прекращении американских поставок некоторых вооружений Украине. Подделку выдает также неестественность интонации и «мелькание» контура лица.",1
Россия оказалась в изоляции из-за провальной работы главы МИД,https://lapsha.media/feiky/rossija-okazalas-v-izoljacii-iz-za-provalnoj-raboty-glavy-mid/,"В телеграм-каналах расходится утверждение о том, что Россия находится в тотальной изоляции из-за позиции главы МИД страны лично Сергея Лаврова. Оппозиционные медиа старательно продвигают нарратив не только о государстве без партнёров, но и утверждают, что представление о России как о воюющей крепости в осаде насаждается внутри страны. ",1
За транзакции в криптовалюте будут штрафовать?,https://lapsha.media/feiky/za-tranzakcii-v-kriptovaljute-budut-shtrafovat/,"В мессенджерах активно обсуждают новость о запрете оплаты товаров и услуг с помощью криптовалюты. Якобы теперь участников транзакций будут штрафовать, а крипту конфисковывать. Так ли это, разбираемся в совместном проекте НИУ ВШЭ и АНО «Диалог Регионы» по проверке достоверности информации в рамках фактчекинговой платформы «Лапша Медиа». На самом деле закон «О цифровых финансовых активах», запрещающий оплачивать товары и услуги биткоином или другим токеном, был принят еще в июле 2020 года и действует в России с начала 2021 года. Он определяет криптовалюту как имущество, но не как средство платежа. Таким образом, криптовалютой можно владеть, покупать и продавать ее, использовать как инвестиционный инструмент. При этом цифровые активы необходимо декларировать, а майнинг и торговые операции с криптовалютой подлежат налогообложению с 1 января 2025 года.",1
Фейки,https://lapsha.media/feiky/page/45/,,1
В Сочи бесследно исчезли две юные фигуристки,https://lapsha.media/feiky/v-sochi-bessledno-ischezli-dve-junye-figuristki/,"В Сети пишут, якобы две юные фигуристки Алла Попова и Ирина Максимова пропали в ночь на 22 июля в Сочи. Сообщение об исчезновении спортсменок появилось на сайте местной федерации фигурного катания, а затем исчезло. ",1
Российскому рынку труда грозят массовые сокращения?,https://lapsha.media/feiky/rossijskomu-rynku-truda-grozjat-massovye-sokrashhenija/,"В Сети широко разошлась информация о том, что россиян ждут массовые сокращения и снижение зарплат во второй половине 2025 года. Так ли это, разбираемся в совместном проекте НИУ ВШЭ и АНО «Диалог Регионы» по проверке достоверности информации в рамках фактчекинговой платформы «Лапша Медиа». Ссылаясь на прогноз Центробанка, СМИ написали, что доля компаний, готовящихся сокращать сотрудников, составляет 11,5% — почти в два раза больше показателя 2024 года. При этом все меньше компаний планируют повышать зарплаты.",1
В России может возникнуть дефицит «Мирамистина»,https://lapsha.media/feiky/v-rossii-mozhet-vozniknut-deficit-miramistina/,"В Сети пугают дефицитом препарата «Мирамистин» из-за блокировки деятельности 164 медицинских представителей компании «Инфамед», которая обеспечивает производство препарата. ",1
Во Владивостоке заметили опасную акулу,https://lapsha.media/feiky/vo-vladivostoke-zametili-gigantskuju-akulu/,"В приморских пабликах сообщают, что возле Токаревского маяка во Владивостоке якобы была замечена большая и опасная акула. В доказательство прикрепляют видео, на котором из воды показывается нечто, напоминающее плавник. ",1
Под видом учений в Крыму проводят «фильтрацию» населения,https://lapsha.media/feiky/pod-vidom-uchenij-v-krymu-rossijskie-siloviki-provodjat-filtraciju-naselenija/,"Проукраинские каналы распространяют слухи о том, что российские силовики проводят фильтрационные мероприятия под видом учений в Крыму. Якобы для выявления неблагонадежных граждан. ",1
Россиян будут штрафовать за громкий секс,https://lapsha.media/feiky/rossijan-budut-shtrafovat-za-gromkij-seks/,"В Сети пишут, что россиян будут штрафовать за громкий секс. Якобы «оргазм в многоквартирном доме должен быть в рамках санитарных норм». ",1
Коммунальщикам грозят уголовные дела за непредоставление услуг?,https://lapsha.media/feiky/kommunalshhikam-grozjat-ugolovnye-dela-za-nepredostavlenie-uslug/,"В Сети получила распространение информация, что федеральный закон поправки 2022 года в УК и уголовно-процессуальный кодекс позволяют возбуждать уголовные дела против сотрудников служб ЖКХ за отключение коммунальных услуг. Так ли это, разбираемся в совместном проекте НИУ ВШЭ и АНО «Диалог Регионы» по проверке достоверности информации в рамках фактчекинговой платформы «Лапша Медиа». Авторы постов утверждают, что с 1 января 2023 года в отношении лиц, как отдающих распоряжения, так и непосредственно осуществляющих отключение человека от жизнеобеспечивающих ресурсов (электроэнергия, вода, тепло, газ), может наступить уголовная ответственность. Таким образом они трактуют поправки в Уголовный кодекс РФ и Уголовно-процессуальный кодекс РФ, внесенные в декабре 2022 года федеральным законом № 586-ФЗ.",1
В метро Москвы участник СВО хамил пассажирам,https://lapsha.media/feiky/v-metro-moskvy-muzhchina-hamil-passazhiram/,"В Сети появилось видео, в котором говорится, что мужчина, вернувшись из зоны СВО, хамил пассажирам в метро Москвы. ",1
Фейки,https://lapsha.media/feiky/page/46/,,1
В России уничтожают кур-несушек?,https://lapsha.media/feiky/v-rossii-unichtozhajut-kur-nesushek/,"В СМИ и соцсетях распространяются сообщения, что в регионах России фермеры массово уничтожают кур-несушек из-за снижения рентабельности бизнеса вследствие падения цен на яйца. Так ли это, разбираемся в совместном проекте НИУ ВШЭ и АНО «Диалог Регионы» по проверке достоверности информации в рамках фактчекинговой платформы «Лапша Медиа». Информация о массовом уничтожении кур-несушек появилась в газете «Известия» со ссылкой на представителей отрасли, которые рассказали журналистам о серьезных убытках. Издание сообщило, что одна из птицефабрик в Краснодарском крае перестала кормить птиц, а в Удмуртии около 3 тыс. живых кур-несушек выбросили на улицу.",1
КНДР закрыла для иностранных туристов недавно построенный курорт,https://lapsha.media/feiky/kndr-kurort-zakryli/,"В зарубежных СМИ пишут, что КНДР сразу после визита главы МИД РФ Сергея Лаврова закрыла для иностранцев недавно появившийся пляжный курорт в городе Вонсан. В публикациях намекают на провал проекта и его несоответствующий уровень. ",1
Чебурашку создали по образу реального ребенка из психиатрической больницы Курской области,https://lapsha.media/feiky/cheburashka-realnaja-istorija/,"Чебурашка – в тренде! Спустя много лет любимец поколений захватил медиапространство и модные тренды. Вы уже успели приобрести мягкого Чебурашку и повесить брелок на сумку? За любым трендом следуют фейки: в Сети распространяется информация, что Чебурашка был создан по образу реального ребенка из психиатрической изолированной больницы в Курской области. Лишь на одной из записей более 14 тысяч реакций, одна тысяча комментариев и 22 тысячи репостов.",1
В Йошкар-Оле создан реестр волонтеров комитета «Нет войне»,https://lapsha.media/feiky/joshakr-ola-komitet-protiv-svo/,"По «предложкам» пабликов Йошкар-Олы тиражируют скриншот якобы новости с сайта мэрии города. В ней сообщают, что создан реестр волонтеров комитета «Нет войне», куда вошли представители администрации города, молодежных центров и т.д. ",1
В России на каждого гражданина до 35 лет соберут досье,https://lapsha.media/feiky/v-rossii-na-kazhdogo-grazhdanina-do-35-let-soberut-dose/,"В Сети пугают сбором досье на каждого гражданина до 35 лет. «Цифровой профиль молодого человека», который появится на «Госуслугах», якобы сделают «очередным элементом слежки и контроля граждан». ",1
На Запорожской АЭС произошел пожар после атаки БПЛА,https://lapsha.media/feiky/na-zaporozhskoj-ajes-proizoshel-pozhar-posle-ataki-bpla/,"В Сети пишут, что из-за атаки беспилотника на Запорожской АЭС произошел пожар. Такой вывод сделали каналы по фото очевидцев, заметивших столб дыма неподалеку. ",1
Бойцы ВСУ выдают себя за солдат полка «Ахмат» для разведки в приграничье,https://lapsha.media/feiky/diversanty-orientirovka-belgorod/,"В Сети распространяется ориентировка, как утверждается, на диверсантов ВСУ, якобы выдающих себя солдат полка «Ахмат». Сообщается, что они осуществляют доразведку военных объектов на территории Курской и Белгородской областей. ",1
Пиццу и бургеры обложат налогом,https://lapsha.media/feiky/piccu-i-burgery-oblozhat-nalogom/,"В СМИ и соцсетях активно обсуждается предложение о введении в России дополнительного налога на пиццу, суши и бургеры как на «блюда из недружественных стран». Так ли это,разбираемся в совместном проектеНИУ ВШЭ и АНО «Диалог Регионы» по проверке достоверности информации в рамках фактчекинговой платформы «Лапша Медиа». ",1
Фейки,https://lapsha.media/feiky/page/47/,,1
Высота цунами у Петропавловска-Камчатского может достигнуть 2 метров,https://lapsha.media/feiky/vysota-cunami-u-petropavlovska-kamchatskogo-mozhet-dostignut-2-metrov/,"Высота цунами у Петропавловска-Камчатского якобы может достигнуть 2 метров в результате прошедших в акватории Тихого океана землетрясений, пишут в Сети. ",1
"Спутник снял «ледяной пояс», пересекающий Южную Америку",https://lapsha.media/feiky/led-pojas-foto-sputnik/,"В Сети распространяют якобы спутниковое изображение «ледяного пояса», который пересекает Южную Америку от Патагонии до Парагвая, Боливии и некоторых частей Перу и Бразилии. ",1
Многодетные семьи Дагестана и Башкортостана релоцируют в новые регионы России,https://lapsha.media/feiky/dagestan-bashkirija-pereselenie/,"В «предложки» каналов Дагестана и Башкортостана рассылают «указы» за подписью глав регионов об утверждении региональной программы «Всюду жить». Согласно «документу», многодетные семьи будут якобы добровольно релоцировать в новые регионы — ЛНР И ДНР, а также Курскую, Брянскую и Белгородскую области. ",1
Фейки,https://lapsha.media/feiky/page/48/,,1
Россиян будут штрафовать за передачу SIM-карт родственникам и друзьям,https://lapsha.media/feiky/shtraf-za-peredachu-sim/,"В Сети пишут, что Госдума РФ утвердила штрафы за передачу SIM-карты или аккаунта другому человеку, в том числе родственнику. Слухи возникли на фоне одобрения поправок в Федеральный закон «О транспортно-экспедиционной деятельности». ",1
ЭКО приводит к онкологии,https://lapsha.media/feiky/jeko-privodit-k-onkologii/,"В соцсетях пишут о том, что процедура ЭКО увеличивает риск онкологических заболеваний у женщин. Насколько обоснованы такие опасения,разбираемся в совместном проектеНИУ ВШЭ и АНО «Диалог Регионы» по проверке достоверности информации в рамках фактчекинговой платформы «Лапша Медиа». Как сообщают в соцсетях и статьях в интернете, в последние годы среди женщин с репродуктивными нарушениями стало популярно применение метода ЭКО для решения проблем бесплодия. При этом отмечается, что многие в связи с этим задаются вопросом о том, не повышает ли этот метод риск развития рака. «Экстракорпоральное оплодотворение (и другие вспомогательные репродуктивные технологии) сегодня повсеместно используются для преодоления бесплодия. Оно на деле показало свою эффективность, подарив тысячам женщин возможность стать счастливой матерью. Однако все чаще появляются свидетельства того, что эта технология оказывает на женский организм долгосрочное негативное влияние, в том числе способствуя появлению раковых заболеваний», — говорится в одной из статей.",1
